"ENSEMBL","ENTREZID","SYMBOL","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val"
"ENSG00000143195","387597","ILDR2","protein_coding",2.90062262883025,-1.13714572183589,3.76990751636419,0.000405536518627073,0.999870853155995
"ENSG00000271741",NA,NA,"protein_coding",-2.31704121838222,2.31355685740849,-3.28842835730891,0.00177392255626307,0.999870853155995
"ENSG00000182810","55794","DDX28","protein_coding",0.609620989801797,3.28094555834185,3.21095438723641,0.00222704785340301,0.999870853155995
"ENSG00000121797","9034","CCRL2","protein_coding",0.937738471291645,1.5901342829144,2.82167962639298,0.00666633305376587,0.999870853155995
"ENSG00000220201","100125288","ZGLP1","protein_coding",-1.45325723036172,-0.462092521331821,-2.77373100000849,0.00758706969592731,0.999870853155995
"ENSG00000158286","388591","RNF207","protein_coding",-1.48400423977385,0.250658814115211,-2.76678457762018,0.00772978207896883,0.999870853155995
"ENSG00000204315","63943","FKBPL","protein_coding",-0.918976574186403,0.900894006008494,-2.71953794087819,0.00876792135180979,0.999870853155995
"ENSG00000087586","6790","AURKA","protein_coding",0.978847098632138,1.27981577067423,2.69835547417146,0.0092737042460708,0.999870853155995
"ENSG00000169129","84632","AFAP1L2","protein_coding",0.989094538844084,1.18971389199104,2.68375799360023,0.00963768043829341,0.999870853155995
"ENSG00000275004","140883","ZNF280B","protein_coding",-1.04743664730999,0.480394860892373,-2.68190457613028,0.0096848187915936,0.999870853155995
"ENSG00000101447","81610","FAM83D","protein_coding",2.08635045178984,-0.532420464180297,2.67721354770061,0.00980507202172706,0.999870853155995
"ENSG00000134013","4017","LOXL2","protein_coding",-1.30338221786222,0.735405377404622,-2.62131848058564,0.0113469350875341,0.999870853155995
"ENSG00000185614","389119","INKA1","protein_coding",-1.32750084009944,0.468164581417109,-2.57156062790257,0.0129023391345333,0.999870853155995
"ENSG00000133315","28992","MACROD1","protein_coding",-1.87090788786854,-1.09823598164752,-2.5567433909286,0.0134016445458197,0.999870853155995
"ENSG00000161653","162417","NAGS","protein_coding",-1.130233810589,0.427593367616257,-2.50414384851596,0.0153190208343033,0.999870853155995
"ENSG00000123179","84650","EBPL","protein_coding",0.837034248760157,1.45147553625795,2.48729415887914,0.0159837999425423,0.999870853155995
"ENSG00000256436","259290","TAS2R31","protein_coding",-1.23521394673093,0.487109422079117,-2.48016066778927,0.0162730129645442,0.999870853155995
"ENSG00000112874","83594","NUDT12","protein_coding",-2.01249340206204,-0.397381360620403,-2.45374652419643,0.017385517286501,0.999870853155995
"ENSG00000284024","51182","HSPA14","protein_coding",-0.403133239112617,4.03897313268328,-2.43844543252018,0.0180608863140109,0.999870853155995
"ENSG00000165392","7486","WRN","protein_coding",0.440778593210826,3.7650271569026,2.432185111303,0.0183439505953442,0.999870853155995
"ENSG00000196456","285971","ZNF775","protein_coding",0.892729342156082,0.788207390071043,2.42878040730503,0.0184995663428469,0.999870853155995
"ENSG00000264324",NA,NA,"protein_coding",-3.25717735610617,-1.45427104894001,-2.42622608874686,0.0186170927469169,0.999870853155995
"ENSG00000174672","9024","BRSK2","protein_coding",-0.953598299262513,0.802715677041758,-2.41198971025764,0.0192845032919649,0.999870853155995
"ENSG00000198746","63906","GPATCH3","protein_coding",-0.547459567687366,2.92251425991758,-2.38475764339727,0.0206213045659457,0.999870853155995
"ENSG00000127329","5787","PTPRB","protein_coding",1.93627690322558,-0.0861409370374957,2.38473200991005,0.0206226010823902,0.999870853155995
"ENSG00000196421","284739","C20orf204","protein_coding",-0.970558622691748,0.87226343808078,-2.36967796447056,0.0213967565029613,0.999870853155995
"ENSG00000232859","201229","LYRM9","protein_coding",0.672988334137923,2.12576372310385,2.36483667343561,0.0216511912064176,0.999870853155995
"ENSG00000169621","10887","PROKR1","protein_coding",0.795021739829358,2.19821990497175,2.34200213018476,0.0228881136647887,0.999870853155995
"ENSG00000154262","23460","ABCA6","protein_coding",1.4940002733134,-0.289656829754235,2.33027817103358,0.023547387127006,0.999870853155995
"ENSG00000240230","90639","COX19","protein_coding",-0.365103931741526,4.55624677592993,-2.31833595401549,0.0242362950945699,0.999870853155995
"ENSG00000173567","165082","ADGRF3","protein_coding",-1.1778006130986,0.119543334334332,-2.31595676464448,0.0243756688781947,0.999870853155995
"ENSG00000131043","25980","AAR2","protein_coding",-0.399181206544458,3.73887208403339,-2.30725308479633,0.0248916358236529,0.999870853155995
"ENSG00000118292","79630","C1orf54","protein_coding",1.52667556197483,-0.631174675727309,2.28147736160119,0.0264771290040912,0.999870853155995
"ENSG00000140451","80119","PIF1","protein_coding",1.83826165445959,-0.282798360701234,2.26030463384035,0.0278459132441237,0.999870853155995
"ENSG00000250264",NA,NA,"protein_coding",-2.46610647108163,2.6697481945823,-2.25362064288536,0.0282908603729105,0.999870853155995
"ENSG00000165895","143872","ARHGAP42","protein_coding",0.963249471218977,0.852106795988272,2.25208346658001,0.028394075017148,0.999870853155995
"ENSG00000228253","4509","ATP8","protein_coding",-1.7209696692222,-0.111107305026225,-2.24928559250008,0.0285827959821544,0.999870853155995
"ENSG00000167601","558","AXL","protein_coding",1.12303852853454,-0.136485439143699,2.24469357932631,0.028894941687699,0.999870853155995
"ENSG00000204764","64901","RANBP17","protein_coding",1.44982753742662,-0.540829496474857,2.24389106595278,0.0289498017206012,0.999870853155995
"ENSG00000099282","23555","TSPAN15","protein_coding",2.07258406996592,-1.09326827341972,2.24057977591617,0.0291771381583962,0.999870853155995
"ENSG00000051180","5888","RAD51","protein_coding",2.35158446968195,-0.884711265029185,2.2404281074182,0.0291875886648052,0.999870853155995
"ENSG00000175787","169841","ZNF169","protein_coding",-0.409130393698776,3.51399960221131,-2.22887963862886,0.0299931058448423,0.999870853155995
"ENSG00000204536","54535","CCHCR1","protein_coding",-0.555108311733075,1.87596267088571,-2.22871436951692,0.0300047746921387,0.999870853155995
"ENSG00000160753","23623","RUSC1","protein_coding",-0.565445224176253,2.47812115301478,-2.2081840882491,0.0314858727488785,0.999870853155995
"ENSG00000169752","145957","NRG4","protein_coding",1.55312457609334,-0.810152106408553,2.19100078359346,0.0327746821710093,0.999870853155995
